provider_id,provider_name,programme_name,major_name,specialisation_name,study_stage,qualification_level,fee_year,student_type,tuition_fee_nzd,total_estimated_fee_nzd,fee_basis,calculation_method,source_link,last_checked,notes
7001.0,University of Auckland,Bachelor of Architectural Studies,,,Undergraduate,Bachelor,2026,International,52148.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 1; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Architectural Studies | NZ$52,148"
7001.0,University of Auckland,Bachelor of Arts (except performance and science-based courses),,,Undergraduate,Bachelor,2026,International,40225.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 2; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Arts (except performance and science-based courses) | NZ$40,225"
7001.0,University of Auckland,Bachelor of Arts (performance and science-based courses),,,Undergraduate,Bachelor,2026,International,48133.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 3; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Arts (performance and science-based courses) | NZ$48,133"
7001.0,University of Auckland,Bachelor of Commerce,,,Undergraduate,Bachelor,2026,International,48133.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 4; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Commerce | NZ$48,133"
7001.0,University of Auckland,Bachelor of Communications,,,Undergraduate,Bachelor,2026,International,47221.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 5; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Communications | NZ$47,221 - NZ$48,133"
7001.0,University of Auckland,Bachelor of Dance Studies,,,Undergraduate,Bachelor,2026,International,47221.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 6; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Dance Studies | NZ$47,221"
7001.0,University of Auckland,Bachelor of Design,,,Undergraduate,Bachelor,2026,International,49226.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 7; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Design | NZ$49,226"
7001.0,University of Auckland,Bachelor of Early Childhood Studies,,,Undergraduate,Bachelor,2026,International,40496.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 8; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Early Childhood Studies | NZ$40,496"
7001.0,University of Auckland,Bachelor of Education (Teaching),,,Undergraduate,Bachelor,2026,International,40496.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 9; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Education (Teaching) | NZ$40,496"
7001.0,University of Auckland,Bachelor of Education (Teaching English to Speakers of Other Languages),,,Undergraduate,Bachelor,2026,International,40496.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 10; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Education (Teaching English to Speakers of Other Languages) | NZ$40,496"
7001.0,University of Auckland,Bachelor of Engineering (Honours),,,Undergraduate,Bachelor with Honours,2026,International,58009.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 11; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Engineering (Honours) | NZ$58,009"
7001.0,University of Auckland,Bachelor of Fine Arts,,,Undergraduate,Bachelor,2026,International,44974.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 12; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Fine Arts | NZ$44,974"
7001.0,University of Auckland,Bachelor of Global Studies,,,Undergraduate,Bachelor,2026,International,52148.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 13; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Global Studies | NZ$52,148"
7001.0,University of Auckland,Bachelor of Health Sciences,,,Undergraduate,Bachelor,2026,International,42818.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 14; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Health Sciences | NZ$42,818"
7001.0,University of Auckland,Bachelor of Laws,,,Undergraduate,Bachelor,2026,International,47218.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 15; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Laws | NZ$47,218"
7001.0,University of Auckland,Bachelor of Medicine and Bachelor of Surgery,Year 2 onwards (for Year 1 see Bachelor of Health Sciences),,Undergraduate,Bachelor,2026,International,86561.0,,per year,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 16; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Medicine and Bachelor of Surgery - Year 2 onwards (for Year 1 see Bachelor of Health Sciences) | NZ$86,561"
7001.0,University of Auckland,Bachelor of Medical Imaging (Honours),,,Undergraduate,Bachelor with Honours,2026,International,55214.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 17; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Medical Imaging (Honours) | NZ$55,214"
7001.0,University of Auckland,Bachelor of Music,,,Undergraduate,Bachelor,2026,International,47221.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 18; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Music | NZ$47,221"
7001.0,University of Auckland,Bachelor of Nursing,,,Undergraduate,Bachelor,2026,International,42818.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 19; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Nursing | NZ$42,818"
7001.0,University of Auckland,Bachelor of Optometry,,,Undergraduate,Bachelor,2026,International,68723.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 20; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Optometry | NZ$68,723"
7001.0,University of Auckland,Bachelor of Pharmacy,,,Undergraduate,Bachelor,2026,International,55214.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 21; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Pharmacy | NZ$55,214"
7001.0,University of Auckland,Bachelor of Property,,,Undergraduate,Bachelor,2026,International,48133.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 22; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Property | NZ$48,133"
7001.0,University of Auckland,Bachelor of Science,,,Undergraduate,Bachelor,2026,International,47221.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 23; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Science | NZ$47,221 - NZ$58,009"
7001.0,University of Auckland,"Bachelor of Sport, Health and Physical Education",,,Undergraduate,Bachelor,2026,International,40496.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 24; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Sport, Health and Physical Education | NZ$40,496"
7001.0,University of Auckland,Bachelor of Urban Planning (Honours),,,Undergraduate,Bachelor with Honours,2026,International,47221.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 25; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Urban Planning (Honours) | NZ$47,221"
7001.0,University of Auckland,Study Abroad,,,Undergraduate,,2026,International,13728.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 1, row 26; page_title=Undergraduate fees for international students – University of Auckland; raw=Study Abroad | NZ$13,728**"
7001.0,University of Auckland,Bachelor of Architectural Studies,,,Undergraduate,Bachelor,2026,International,54754.8,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 1; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Architectural Studies | NZ$54,754.80"
7001.0,University of Auckland,Bachelor of Arts (except performance and science-based courses),,,Undergraduate,Bachelor,2026,International,42236.4,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 2; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Arts (except performance and science-based courses) | NZ$42,236.40"
7001.0,University of Auckland,Bachelor of Arts (performance and science-based courses),,,Undergraduate,Bachelor,2026,International,51020.4,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 3; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Arts (performance and science-based courses) | NZ$51,020.40"
7001.0,University of Auckland,Bachelor of Commerce,,,Undergraduate,Bachelor,2026,International,51020.4,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 4; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Commerce | NZ$51,020.40"
7001.0,University of Auckland,Bachelor of Communications,,,Undergraduate,Bachelor,2026,International,49681.6,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 5; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Communications | NZ$49,681.60 - $51,020.40"
7001.0,University of Auckland,Bachelor of Dance Studies,,,Undergraduate,Bachelor,2026,International,49581.6,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 6; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Dance Studies | NZ$49,581.60"
7001.0,University of Auckland,Bachelor of Design,,,Undergraduate,Bachelor,2026,International,51687.6,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 7; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Design | NZ$51,687.60"
7001.0,University of Auckland,Bachelor of Early Childhood Studies,,,Undergraduate,Bachelor,2026,International,42520.8,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 8; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Early Childhood Studies | NZ$42,520.80"
7001.0,University of Auckland,Bachelor of Education (Teaching),,,Undergraduate,Bachelor,2026,International,42520.8,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 9; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Education (Teaching) | NZ$42,520.80"
7001.0,University of Auckland,Bachelor of Education (Teaching English to Speakers of Other Languages),,,Undergraduate,Bachelor,2026,International,42520.8,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 10; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Education (Teaching English to Speakers of Other Languages) | NZ$42,520.80"
7001.0,University of Auckland,Bachelor of Engineering (Honours),,,Undergraduate,Bachelor with Honours,2026,International,60909.6,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 11; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Engineering (Honours) | NZ$60,909.60"
7001.0,University of Auckland,Bachelor of Fine Arts,,,Undergraduate,Bachelor,2026,International,47221.2,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 12; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Fine Arts | NZ$47,221.20"
7001.0,University of Auckland,Bachelor of Global Studies,,,Undergraduate,Bachelor,2026,International,54754.8,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 13; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Global Studies | NZ$54,754.80"
7001.0,University of Auckland,Bachelor of Health Sciences,,,Undergraduate,Bachelor,2026,International,44959.2,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 14; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Health Sciences | NZ$44,959.20"
7001.0,University of Auckland,Bachelor of Laws,,,Undergraduate,Bachelor,2026,International,49578.0,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 15; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Laws | NZ$49,578.00"
7001.0,University of Auckland,Bachelor of Medicine and Bachelor of Surgery,Year 2 onwards (for Year 1 see Bachelor of Health Sciences),,Undergraduate,Bachelor,2026,International,86561.0,,per year,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 16; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Medicine and Bachelor of Surgery - Year 2 onwards (for Year 1 see Bachelor of Health Sciences) | NZ$86,561.00"
7001.0,University of Auckland,Bachelor of Medical Imaging (Honours),,,Undergraduate,Bachelor with Honours,2026,International,57974.4,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 17; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Medical Imaging (Honours) | NZ$57,974.40"
7001.0,University of Auckland,Bachelor of Music,,,Undergraduate,Bachelor,2026,International,49581.6,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 18; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Music | NZ$49,581.60"
7001.0,University of Auckland,Bachelor of Nursing,,,Undergraduate,Bachelor,2026,International,44959.1,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 19; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Nursing | NZ$44,959.10"
7001.0,University of Auckland,Bachelor of Optometry,,,Undergraduate,Bachelor,2026,International,72158.4,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 20; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Optometry | NZ$72,158.40"
7001.0,University of Auckland,Bachelor of Pharmacy,,,Undergraduate,Bachelor,2026,International,57974.4,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 21; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Pharmacy | NZ$57,974.40"
7001.0,University of Auckland,Bachelor of Property,,,Undergraduate,Bachelor,2026,International,51020.4,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 22; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Property | NZ$51,020.40"
7001.0,University of Auckland,Bachelor of Science,,,Undergraduate,Bachelor,2026,International,49581.6,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 23; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Science | NZ$49,581.60 - $60,909.60"
7001.0,University of Auckland,"Bachelor of Sport, Health and Physical Education",,,Undergraduate,Bachelor,2026,International,42520.8,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 24; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Sport, Health and Physical Education | NZ$42,520.80"
7001.0,University of Auckland,Bachelor of Urban Planning (Honours),,,Undergraduate,Bachelor with Honours,2026,International,49581.6,,,official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/international-student-fees/undergraduate-international-fees.html,2026-05-14,"Programme-level undergraduate international estimates.; HTML table 2, row 25; page_title=Undergraduate fees for international students – University of Auckland; raw=Bachelor of Urban Planning (Honours) | NZ$49,581.60"
7001.0,University of Auckland,Doctor of Clinical Psychology,,,Doctoral,Doctoral,2026,Domestic,8847.6,,"per NZ$8,847.60 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 1, row 1; page_title=Doctoral fees – University of Auckland; raw=Doctor of Clinical Psychology | NZ$8,847.60"
7001.0,University of Auckland,Doctor of Education,,,Doctoral,Doctoral,2026,Domestic,8847.6,,"per NZ$8,847.60 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 1, row 2; page_title=Doctoral fees – University of Auckland; raw=Doctor of Education | NZ$8,847.60"
7001.0,University of Auckland,Doctor of Fine Arts,,,Doctoral,Doctoral,2026,Domestic,8847.6,,"per NZ$8,847.60 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 1, row 3; page_title=Doctoral fees – University of Auckland; raw=Doctor of Fine Arts | NZ$8,847.60"
7001.0,University of Auckland,Doctor of Medical Sciences,,,Doctoral,Doctoral,2026,Domestic,8847.6,,"per NZ$8,847.60 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 1, row 4; page_title=Doctoral fees – University of Auckland; raw=Doctor of Medical Sciences | NZ$8,847.60"
7001.0,University of Auckland,Doctor of Music,Supervised,,Doctoral,Doctoral,2026,Domestic,8847.6,,"per NZ$8,847.60 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 1, row 5; page_title=Doctoral fees – University of Auckland; raw=Doctor of Music - Supervised | NZ$8,847.60"
7001.0,University of Auckland,Doctor of Musical Arts,,,Doctoral,Doctoral,2026,Domestic,8847.6,,"per NZ$8,847.60 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 1, row 6; page_title=Doctoral fees – University of Auckland; raw=Doctor of Musical Arts | NZ$8,847.60"
7001.0,University of Auckland,Doctor of Philosophy,,,Doctoral,Doctor of Philosophy,2026,Domestic,8847.6,,"per NZ$8,847.60 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 1, row 7; page_title=Doctoral fees – University of Auckland; raw=Doctor of Philosophy | NZ$8,847.60"
7001.0,University of Auckland,Doctor of Clinical Psychology,,,Doctoral,Doctoral,2026,Domestic,55408.8,,"per NZ$55,408.80 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 2, row 1; page_title=Doctoral fees – University of Auckland; raw=Doctor of Clinical Psychology | NZ$55,408.80"
7001.0,University of Auckland,Doctor of Education,,,Doctoral,Doctoral,2026,Domestic,55408.8,,"per NZ$55,408.80 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 2, row 2; page_title=Doctoral fees – University of Auckland; raw=Doctor of Education | NZ$55,408.80"
7001.0,University of Auckland,Doctor of Fine Arts,,,Doctoral,Doctoral,2026,Domestic,55408.8,,"per NZ$55,408.80 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 2, row 3; page_title=Doctoral fees – University of Auckland; raw=Doctor of Fine Arts | NZ$55,408.80"
7001.0,University of Auckland,Doctor of Medical Sciences,,,Doctoral,Doctoral,2026,Domestic,55408.8,,"per NZ$55,408.80 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 2, row 4; page_title=Doctoral fees – University of Auckland; raw=Doctor of Medical Sciences | NZ$55,408.80"
7001.0,University of Auckland,Doctor of Music,,,Doctoral,Doctoral,2026,Domestic,55408.8,,"per NZ$55,408.80 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 2, row 5; page_title=Doctoral fees – University of Auckland; raw=Doctor of Music | NZ$55,408.80"
7001.0,University of Auckland,Doctor of Musical Arts,,,Doctoral,Doctoral,2026,Domestic,55408.8,,"per NZ$55,408.80 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 2, row 6; page_title=Doctoral fees – University of Auckland; raw=Doctor of Musical Arts | NZ$55,408.80"
7001.0,University of Auckland,Doctor of Philosophy (PhD),,,Doctoral,Doctor of Philosophy,2026,Domestic,8847.6,,"per NZ$8,847.60* points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 2, row 7; page_title=Doctoral fees – University of Auckland; raw=Doctor of Philosophy (PhD) | NZ$8,847.60*"
7001.0,University of Auckland,Doctor of Clinical Psychology,,,Doctoral,Doctoral,2026,Domestic,58178.4,,"per NZ$58,178.40 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 3, row 1; page_title=Doctoral fees – University of Auckland; raw=Doctor of Clinical Psychology | NZ$58,178.40"
7001.0,University of Auckland,Doctor of Education,,,Doctoral,Doctoral,2026,Domestic,58178.4,,"per NZ$58,178.40 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 3, row 2; page_title=Doctoral fees – University of Auckland; raw=Doctor of Education | NZ$58,178.40"
7001.0,University of Auckland,Doctor of Fine Arts,,,Doctoral,Doctoral,2026,Domestic,58178.4,,"per NZ$58,178.40 points/credits",official_programme_estimate,https://www.auckland.ac.nz/en/study/fees-and-money-matters/tuition-fees/doctoral-fees.html,2026-05-14,"Doctoral fee page.; HTML table 3, row 3; page_title=Doctoral fees – University of Auckland; raw=Doctor of Fine Arts | NZ$58,178.40"
